,nam,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,gia_tri_so_sach,ticker,year
669,2017.0,,4126.49,,,,,,,473.94,,,,-1390.71,,,,,,,,,,,,,,,,,,,,,,1.67,0.24554292,0.29687622,100784662.0,0.00034826,0.4572326,167075474.0,,,,,,,,22611716337.0,,,,,,,,,,,,,,,,,,,,,,,,79184273812.0,99565673301.0,,,,,26511400739.0,57182038298.0,,,,,,,,,,21121319406.0,,,,,34097098071.0,,,,,904514008399.0,,1593948921359.0,,,689434912960.0,,,-232353903647.0,632252874662.0,DGW,2017
670,2018.0,,4587.62,,,,,,,663.95,,,,-751.7,,,,,,,,,,,,,,,,,,,,,,1.67,0.24554292,0.29687622,100784662.0,0.00034826,0.4572326,167075474.0,,,,,,,,32134890086.0,,,,,,,,,,,,,,,,,,,,,,,,110930595158.0,139635983565.0,,,,,22704077147.0,61690449065.0,,,,,,,,,,30111194303.0,,,,,71264154682.0,,,,,1456856633785.0,,2223336113607.0,,,766479479822.0,,,-125590473219.0,704789030757.0,DGW,2018
671,2019.0,,5535.51,,,,,,,984.33,,,,1715.94,,,,,,,,,,,,,,,,,,,,,,1.67,0.24554292,0.29687622,100784662.0,0.00034826,0.4572326,167075474.0,,,,,,,,47582349665.0,,,,,,,,,,,,,,,,,,,,,,,,164457038490.0,210353564832.0,,,,,19911562484.0,61503568713.0,,,,,,,,,,47174096603.0,,,,,131057291126.0,,,,,1480206789049.0,,2405055202068.0,,,924848413019.0,,,286692302287.0,863344844306.0,DGW,2019
672,2020.0,,6934.51,,,,,,,1599.11,,,,4946.18,,,,,,,,,,,,,,,,,,,,,,1.67,0.24554292,0.29687622,100784662.0,0.00034826,0.4572326,167075474.0,,,,,,,,27018043417.0,,,,,,,,,,,,,,,,,,,,,,,,267171771430.0,333757885757.0,,,,,27277105605.0,60993641352.0,,,,,,,,,,66420727009.0,,,,,878056239563.0,,,,,1910160835664.0,,3068747129431.0,,,1158586293767.0,,,826386192335.0,1097592652415.0,DGW,2020
673,2021.0,,10661.56,,,,,,,3916.63,,,,893.42,,,,,,,,,,,,,,,,,,,,,,1.67,0.24554292,0.29687622,100784662.0,0.00034826,0.4572326,167075474.0,,,,,,,,31886522706.0,,,,,,,,,,,,,,,,,,,,,,,,654372803967.0,819839259806.0,,,,,34103023988.0,60380644990.0,,,,,,,,,,164940608190.0,,,,,1494332170847.0,,,,,4763537900634.0,,6544822568017.0,,,1781284667383.0,,,149268106890.0,1720904022393.0,DGW,2021
674,2022.0,,14504.11,,,,,,,4092.66,,,,-7047.14,,,,,,,,,,,,,,,,,,,,,,1.67,0.24554292,0.29687622,100784662.0,0.00034826,0.4572326,167075474.0,,,,,,,,99165599217.0,,,,,,,,,,,,,,,,,,,,,,,,683783287083.0,862367676211.0,,,,,32282943500.0,63350969630.0,,,,,,,,,,178765329420.0,,,,,827783770178.0,,,,,3932007390301.0,,6355289123579.0,,,2423281733278.0,,,-1177403689861.0,2359930763648.0,DGW,2022
675,2013.0,,7624.04,,,,,,,92.96,,,,-284.43,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,90425972719.0,,,,,,,,,,,,,,,,,,,,,,,,87229973619.0,54977622568.0,,,,,66164321702.0,15677116032.0,,,,,,,,,,-35306850577.0,,,,,60108301684.0,,,,,3606513205076.0,,10760314794499.0,,,7153801589423.0,,,-266891287498.0,7138124473391.0,ITA,2013
676,2014.0,,8512.57,,,,,,,153.85,,,,-913.94,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,101905784292.0,,,,,,,,,,,,,,,,,,,,,,,,144362958924.0,151034984326.0,,,,,64724378980.0,16327195462.0,,,,,,,,,,6263734907.0,,,,,48658823935.0,,,,,4009196576558.0,,11996725171159.0,,,7987528594601.0,,,-857568423441.0,7971201399139.0,ITA,2014
677,2015.0,,9887.03,,,,,,,145.14,,,,-1126.52,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,88459931007.0,,,,,,,,,,,,,,,,,,,,,,,,136186504869.0,152195972041.0,,,,,60644553395.0,15983582011.0,,,,,,,,,,15721031104.0,,,,,38197437956.0,,,,,3463476847960.0,,12740689763498.0,,,9277212915538.0,,,-1057042250339.0,9261229333527.0,ITA,2015
678,2016.0,,10972.67,,,,,,,40.75,,,,72.19,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,72224141942.0,,,,,,,,,,,,,,,,,,,,,,,,38235626243.0,34927142348.0,,,,,55332993152.0,15628345633.0,,,,,,,,,,-4296906527.0,,,,,26525394920.0,,,,,2621095621532.0,,12916990416454.0,,,10295894794922.0,,,67740205966.0,10280266449289.0,ITA,2016
679,2017.0,,10981.48,,,,,,,8.45,,,,475.72,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,77194054262.0,,,,,,,,,,,,,,,,,,,,,,,,7924176300.0,24676603566.0,,,,,57272022978.0,15252747137.0,,,,,,,,,,16407228468.0,,,,,112315324886.0,,,,,2617066737065.0,,12921230907085.0,,,10304164170020.0,,,446376544806.0,10288911422883.0,ITA,2017
680,2018.0,,11069.72,,,,,,,86.53,,,,267.94,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,56795159683.0,,,,,,,,,,,,,,,,,,,,,,,,81190510284.0,85178594287.0,,,,,58963711786.0,1733068483.0,,,,,,,,,,2385767241.0,,,,,50430231700.0,,,,,2698722130250.0,,13085679127316.0,,,10386956997066.0,,,251415652125.0,10385223928583.0,ITA,2018
681,2019.0,,11289.6,,,,,,,216.24,,,,521.84,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,57155943529.0,,,,,,,,,,,,,,,,,,,,,,,,202907042189.0,235079077765.0,,,,,81280054199.0,3894565394.0,,,,,,,,,,28760950544.0,,,,,102091604387.0,,,,,2707297730411.0,,13300572854698.0,,,10593275124287.0,,,489654087298.0,10589380558893.0,ITA,2019
682,2020.0,,11480.53,,,,,,,187.78,,,,177.99,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,28717943746.0,,,,,,,,,,,,,,,,,,,,,,,,176193567699.0,244084983798.0,,,,,99790558059.0,3924413767.0,,,,,,,,,,64930036849.0,,,,,81835760330.0,,,,,2724669787036.0,,13497099858272.0,,,10772430071236.0,,,167012629925.0,10768505657469.0,ITA,2020
683,2021.0,,11753.05,,,,,,,278.89,,,,524.29,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,13641838240.0,,,,,,,,,,,,,,,,,,,,,,,,261689331850.0,328812983370.0,,,,,128739326179.0,3750631850.0,,,,,,,,,,63814985728.0,,,,,231659059703.0,,,,,2244665837129.0,,13272810419485.0,,,11028144582356.0,,,491951039719.0,11024393950506.0,ITA,2021
684,2022.0,,11575.0,,,,,,,-190.93,,,,230.26,,,,,,,,,,,,,,,,,,,,,,1.74,0.0,0.55048444,561616532.0,0.05826801,0.39124755,938321575.0,,,,,,,,1118605686.0,,,,,,,,,,,,,,,,,,,,,,,,-179150053780.0,-217580313702.0,,,,,138379481094.0,3681879720.0,,,,,,,,,,-41093097849.0,,,,,17655053054.0,,,,,1784129437222.0,,12645201962943.0,,,10861072525721.0,,,216054111717.0,10857390646001.0,ITA,2022
685,2013.0,,0.0,,,,,,,617.16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,282174310749.0,375428362312.0,,,,,1.0,1.0,,,,,,,,,,93254051564.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,0.0,0.0,HCM,2013
686,2014.0,,5157.85,,,,,,,822.71,,,,645.51,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,376152047250.0,481447406090.0,,,,,4379088952.0,1633999175.0,,,,,,,,,,105295358841.0,,,,,1506623089078.0,,,,,1501136414737.0,,3859367024130.0,,,2358230609393.0,,,295133907343.0,2356596610218.0,HCM,2014
687,2015.0,,4985.76,,,,,,,466.55,,,,-3289.26,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,213310100262.0,271500191482.0,,,,,5406970082.0,4898697968.0,,,,,,,,,,58190091221.0,,,,,657156819578.0,,,,,1317034101102.0,,3596583428165.0,,,2279549327063.0,,,-1503889731663.0,2274650629095.0,HCM,2015
688,2016.0,,5231.53,,,,,,,666.06,,,,-557.91,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,304530981304.0,385383289423.0,,,,,5630956931.0,3485419397.0,,,,,,,,,,80852308120.0,,,,,60193684901.0,,,,,1224924883425.0,,3616842334689.0,,,2391917451264.0,,,-255085009215.0,2388432031867.0,HCM,2016
689,2017.0,,6104.74,,,,,,,1211.82,,,,-4201.39,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,554059163743.0,692600803983.0,,,,,17914374587.0,1.0,,,,,,,,,,138541640241.0,,,,,196221037532.0,,,,,3889410891258.0,,6680572043522.0,,,2791161152264.0,,,-1920924217105.0,2791161152263.0,HCM,2017
690,2018.0,,6693.91,,,,,,,1477.39,,,,4097.28,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,675480154373.0,842185654985.0,,,,,24065517123.0,23356895416.0,,,,,,,,,,166705500613.0,,,,,117332185999.0,,,,,2195769164684.0,,5256305327182.0,,,3060536162498.0,,,1873327290340.0,3037179267082.0,HCM,2018
691,2019.0,,9413.89,,,,,,,946.09,,,,-1845.72,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,432564918378.0,531405779183.0,,,,,24220165537.0,17669264293.0,,,,,,,,,,98840860806.0,,,,,906543226373.0,,,,,3184535590209.0,,7488678629349.0,,,4304143039140.0,,,-843883371264.0,4286473774847.0,HCM,2019
692,2020.0,,9711.81,,,,,,,1160.19,,,,-10127.72,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,530451694166.0,660305435710.0,,,,,26872243834.0,20006412351.0,,,,,,,,,,129853741545.0,,,,,206860864748.0,,,,,8048473021702.0,,12488827553088.0,,,4440354531386.0,,,-4630513366412.0,4420348119035.0,HCM,2020
693,2021.0,,16021.57,,,,,,,2508.82,,,,-6715.64,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1147062381088.0,1430335317648.0,,,,,28190853274.0,11814260311.0,,,,,,,,,,283272936561.0,,,,,7198511987874.0,,,,,17043850217927.0,,24369103140718.0,,,7325252922791.0,,,-3070471815170.0,7313438662480.0,HCM,2021
694,2022.0,,17260.77,,,,,,,1864.54,,,,14723.46,,,,,,,,,,,,,,,,,,,,,,2.04,0.47017845,0.0278378999999999,224091637.0,0.01054842,0.49143523,457211949.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,852487875935.0,1067806139656.0,,,,,48833023730.0,9442451831.0,,,,,,,,,,215318263722.0,,,,,5640650158822.0,,,,,7555122708990.0,,15446955045215.0,,,7891832336225.0,,,6731741019936.0,7882389884394.0,HCM,2022
695,2011.0,,0.0,,,,,,,0.0,,,,614.41,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,413612305606.0,0.0,SBT,2011
696,2012.0,,2518.99,,,,,,,549.82,,,,-166.76,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,75345627184.0,,,,,,,,,,,,,,,,,,,,,,,,370133450810.0,422271043926.0,,,,,540043448469.0,42665949537.0,,,,,,,,,,52137593117.0,,,,,110669897292.0,,,,,938635369571.0,,2634393625866.0,,,1695758256295.0,,,-112262648384.0,1653092306758.0,SBT,2012
697,2013.0,,2734.34,,,,,,,355.04,,,,-9.89,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,95727748246.0,,,,,,,,,,,,,,,,,,,,,,,,239006666987.0,275492802966.0,,,,,537483957860.0,41461660260.0,,,,,,,,,,36486135980.0,,,,,277785657210.0,,,,,1409325905709.0,,3250050516926.0,,,1840724611217.0,,,-6658643542.0,1799262950957.0,SBT,2013
698,2014.0,,2677.78,,,,,,,179.08,,,,-508.15,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,92062155988.0,,,,,,,,,,,,,,,,,,,,,,,,120553193673.0,151760824021.0,,,,,483510230815.0,40444574010.0,,,,,,,,,,31150682809.0,,,,,151695804340.0,,,,,1517111254960.0,,3319761647923.0,,,1802650392963.0,,,-342080054115.0,1762205818953.0,SBT,2014
699,2015.0,,3634.48,,,,,,,422.08,,,,60.36,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,83761475507.0,,,,,,,,,,,,,,,,,,,,,,,,284137923364.0,308133617767.0,,,,,1315985345130.0,191565973865.0,,,,,,,,,,23115506078.0,,,,,658477011499.0,,,,,3823820421963.0,,6270509914955.0,,,2446689492992.0,,,40632497164.0,2255123519127.0,SBT,2015
700,2016.0,,4372.93,,,,,,,262.2,,,,-983.24,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,119055925732.0,,,,,,,,,,,,,,,,,,,,,,,,176513337512.0,195690819556.0,,,,,1359474510676.0,183916163861.0,,,,,,,,,,19724098211.0,,,,,462261426028.0,,,,,4305897955404.0,,7249702339007.0,,,2943804383603.0,,,-661903294031.0,2759888219742.0,SBT,2016
701,2017.0,,10599.78,,,,,,,621.71,,,,-2.36,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,524158847467.0,,,,,,,,,,,,,,,,,,,,,,,,418529726681.0,499054387147.0,,,,,4407846048760.0,198071002467.0,,,,,,,,,,76120739422.0,,,,,44067792676.0,,,,,10717361610361.0,,17853010193846.0,,,7135648583485.0,,,-1589283851.0,6937577581018.0,SBT,2017
702,2018.0,,9038.01,,,,,,,440.12,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,674131400134.0,,,,,,,,,,,,,,,,,,,,,,,,296283870036.0,418894311883.0,,,,,4316617098178.0,71525318287.0,,,,,,,,,,129242818907.0,,,,,745200553581.0,,,,,10637117295660.0,,16721403729125.0,,,6084286433465.0,,,0.0,6012761115178.0,SBT,2018
703,2019.0,,11291.36,,,,,,,478.17,,,,1958.04,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,672468188697.0,,,,,,,,,,,,,,,,,,,,,,,,321897292882.0,475567009046.0,,,,,3981208490718.0,121604207436.0,,,,,,,,,,166840701741.0,,,,,562948064930.0,,,,,9632077136735.0,,17233289113000.0,,,7601211976265.0,,,1318129356617.0,7479607768829.0,SBT,2019
704,2020.0,,11765.33,,,,,,,818.22,,,,197.54,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,610129539610.0,,,,,,,,,,,,,,,,,,,,,,,,550818597081.0,691660317952.0,,,,,3706419987794.0,324948478252.0,,,,,,,,,,127782162183.0,,,,,980270182737.0,,,,,10376365322937.0,,18296648202925.0,,,7920282879988.0,,,132983098267.0,7595334401736.0,SBT,2020
705,2021.0,,14023.16,,,,,,,678.06,,,,1957.5,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,380817476590.0,,,,,,,,,,,,,,,,,,,,,,,,456460466304.0,579955396083.0,,,,,3277110537498.0,1024964742385.0,,,,,,,,,,139205619300.0,,,,,2173837345096.0,,,,,14059717275984.0,,23499947456477.0,,,9440230180493.0,,,1317767062958.0,8415265438108.0,SBT,2021
706,2022.0,,15117.7,,,,,,,1167.37,,,,153.92,,,,,,,,,,,,,,,,,,,,,,1.03,0.12879976,0.22863493,192239695.0,0.30527243,0.33729288,673188563.0,,,,,,,,1006593100762.0,,,,,,,,,,,,,,,,,,,,,,,,785856860882.0,904559751951.0,,,,,3350746795723.0,925899491262.0,,,,,,,,,,86937198302.0,,,,,2509137282636.0,,,,,18864164202509.0,,29041226104274.0,,,10177061901765.0,,,103614405917.0,9251162410503.0,SBT,2022
707,2012.0,,0.0,,,,,,,0.0,,,,1885.01,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,900970420214.0,0.0,PVS,2012
708,2013.0,,20287.04,,,,,,,3296.44,,,,4125.54,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,147673940614.0,,,,,,,,,,,,,,,,,,,,,,,,1575588822597.0,2268540355833.0,,,,,5280432849352.0,7192244793.0,,,,,,,,,,568873194790.0,,,,,5856522432949.0,,,,,14119990665342.0,,23816512835949.0,,,9696522170607.0,,,1971868694426.0,9689329925814.0,PVS,2013
709,2014.0,,22569.53,,,,,,,3794.07,,,,7877.58,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,95491794580.0,,,,,,,,,,,,,,,,,,,,,,,,1813436229010.0,2327783634570.0,,,,,4601222404036.0,25601411272.0,,,,,,,,,,504054234661.0,,,,,8199395568056.0,,,,,15650967735873.0,,26438440853255.0,,,10787473117382.0,,,3765218287013.0,10761871706110.0,PVS,2014
710,2015.0,,24844.58,,,,,,,3174.69,,,,2986.59,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,70937160829.0,,,,,,,,,,,,,,,,,,,,,,,,1517394760705.0,2015080006010.0,,,,,4701785351364.0,26030981261.0,,,,,,,,,,521541148544.0,,,,,7996669754081.0,,,,,14562178949277.0,,26437052986895.0,,,11874874037618.0,,,1427491267230.0,11848843056357.0,PVS,2015
711,2016.0,,24588.45,,,,,,,2173.26,,,,-159.61,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,55841878388.0,,,,,,,,,,,,,,,,,,,,,,,,1038743379557.0,1256136010765.0,,,,,4133766907310.0,16672200129.0,,,,,,,,,,346391568344.0,,,,,5883669671741.0,,,,,13788657616607.0,,25541109826774.0,,,11752452210167.0,,,-76286949433.0,11735780010038.0,PVS,2016
712,2017.0,,25275.35,,,,,,,1674.72,,,,2060.54,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,37945717027.0,,,,,,,,,,,,,,,,,,,,,,,,800457943710.0,1005032803218.0,,,,,3655557170081.0,23530964838.0,,,,,,,,,,223491509457.0,,,,,5761373378463.0,,,,,11791288218850.0,,23872051603035.0,,,12080763384185.0,,,984866728438.0,12057232419347.0,PVS,2017
713,2018.0,,26581.89,,,,,,,2191.13,,,,400.83,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,26802119147.0,,,,,,,,,,,,,,,,,,,,,,,,1047286209709.0,976333989338.0,,,,,2605792972736.0,27833193938.0,,,,,,,,,,403217360013.0,,,,,6310817196760.0,,,,,10384221970582.0,,23089468598245.0,,,12705246627663.0,,,191585320303.0,12677413433725.0,PVS,2018
714,2019.0,,26747.21,,,,,,,1777.06,,,,3987.21,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,33778304744.0,,,,,,,,,,,,,,,,,,,,,,,,849373614614.0,1103257303673.0,,,,,3154315554173.0,22584196836.0,,,,,,,,,,294902362215.0,,,,,6949116096041.0,,,,,13219703953202.0,,26003967532545.0,,,12784263579343.0,,,1905752001427.0,12761679382507.0,PVS,2019
715,2020.0,,26956.12,,,,,,,1305.52,,,,-1421.76,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,55755530103.0,,,,,,,,,,,,,,,,,,,,,,,,623996082966.0,1024531892797.0,,,,,3113723499167.0,21482350416.0,,,,,,,,,,314632883504.0,,,,,5212155694270.0,,,,,13395159975310.0,,26279277126938.0,,,12884117151628.0,,,-679553561178.0,12862634801212.0,PVS,2020
716,2021.0,,26224.28,,,,,,,1257.75,,,,-288.68,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,45619511093.0,,,,,,,,,,,,,,,,,,,,,,,,601160329024.0,877608785568.0,,,,,2968414845550.0,13333940017.0,,,,,,,,,,200344567663.0,,,,,5747277411832.0,,,,,12310655145782.0,,24844977063352.0,,,12534321917570.0,,,-137978161561.0,12520987977553.0,PVS,2021
717,2022.0,,26860.6,,,,,,,1501.32,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.37,0.20882245,0.21093067,189453120.0,0.00027146,0.57997542,477966290.0,,,,,,,,48390724974.0,,,,,,,,,,,,,,,,,,,,,,,,717580052475.0,1080260175315.0,,,,,3003159770145.0,67036745124.0,,,,,,,,,,301038235453.0,,,,,5250499110618.0,,,,,12938105814056.0,,25776564813627.0,,,12838458999571.0,,,0.0,12771422254447.0,PVS,2022
718,2013.0,,3469.46,,,,,,,501.93,,,,1627.96,,,,,,,,,,,,,,,,,,,,,,1.74,0.20393989,0.22034613,101309637.0,0.3885744,0.18713958,244605898.0,,,,,,,,20581483010.0,,,,,,,,,,,,,,,,,,,,,,,,122776260493.0,182125030272.0,,,,,63010581169.0,142946242.0,,,,,,,,,,38928187185.0,,,,,294240599726.0,,,,,1479148610815.0,,2327798569767.0,,,848649958952.0,,,398209564685.0,848507012710.0,HDG,2013
