,nam,quy,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,ticker,quarter,year
744,2012.0,1.0,12.08,3757.67,2.13,41.07,2.1,72.17,39.43,9.78,1012.49,47.53,68.51,0.83,-1449.83,20.88,0.31,6.31,73.01,50.73,14.26,57.18,30.07,31.55,31.6,27.69,27.05,-45.9,28.38,6.04,0.0,54.64,82.96,5.76,4.78,3.12,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,0.0,0.0,26631832000000.0,-119466000000.0,-851466000000.0,-47005000000.0,-4777386000000.0,103598306000000.0,104706073000000.0,1285250000000.0,32758755000000.0,27201590000000.0,5577912000000.0,32779502000000.0,1001106000000.0,923298000000.0,0.0,159084436000000.0,104706073000000.0,-20747000000.0,-9639000000.0,-1107767000000.0,-9639000000.0,3582817000000.0,173555000000.0,67111000000.0,14318000000.0,169936000000.0,-5103000000.0,251365000000.0,837205000001.0,1102473000001.0,1221939000000.0,-3954158000000.0,220309665000000.0,55434793000000.0,1320277000000.0,1295226000001.0,25051000001.0,55505358000000.0,193893409000000.0,6634462000000.0,24840000000.0,1611676000000.0,41912000000.0,220560000000.0,6389062000000.0,6609622000000.0,-265267999999.0,145092394000000.0,2029471000000.0,19782478000000.0,10467733000000.0,52014636000001.0,54368724000000.0,54378363000000.0,53093113000000.0,6927739000000.0,252864553999999.0,265555845000000.0,265555845000001.0,220309665000000.0,0.0,12691291000001.0,9376965000000.0,365073000000.0,ACB,1,2012
745,2012.0,2.0,11.69,3965.37,1.93,47.46,1.93,71.29,40.56,15.45,1073.72,47.29,64.74,1.08,-87.69,21.09,0.3,5.91,75.69,48.8,1.31,33.98,23.99,2.95,36.7,22.33,23.54,223.28,9.72,10.84,0.0,56.89,85.76,6.1,5.23,3.27,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,0.0,0.0,18015585000000.0,-183835000000.0,-1075075000000.0,-53563000000.0,-4247661000000.0,102514889000000.0,103812525000000.0,0.0,30243402000000.0,26084238000000.0,4186368000000.0,30270606000000.0,583158000000.0,841261000000.0,0.0,160044135000000.0,103812525000000.0,-27204000000.0,-2813000000.0,-1297636000000.0,-2813000000.0,2975179000000.0,191187000000.0,-173887000000.0,-6457000000.0,95189000000.0,3741000000.0,-85155000000.0,770414000001.0,1006099000001.0,1189934000000.0,-465649000000.0,219505788000000.0,53967746000000.0,1353721000000.0,1330991000001.0,22730000001.0,49016304000000.0,193711605000000.0,6607344000000.0,28052000000.0,2086881000000.0,68355000000.0,244750000000.0,6334542000000.0,6579292000000.0,-235684999999.0,145616489000000.0,3396864000000.0,19921553000000.0,8789172000000.0,51691157000001.0,56228797000000.0,56231610000000.0,56231610000000.0,6590544000000.0,242549968999999.0,255942747000000.0,255942747000001.0,219505788000000.0,249936000000.0,13392778000001.0,9376965000000.0,334680000000.0,ACB,2,2012
746,2012.0,3.0,-12.6,3848.26,1.72,170.73,1.7,83.73,48.01,-65.68,724.54,56.23,124.75,0.98,-6548.78,18.69,-0.22,-3.95,76.49,26.99,2.51,198.69,-100.0,-17.21,-100.0,-100.0,-0.2,20.95,-18.84,4.07,0.0,57.34,85.37,7.11,6.07,2.83,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,5751974000000.0,0.0,6244737000000.0,-274103000000.0,-1007422000000.0,-52590000000.0,-3462910000000.0,101311468000000.0,102855419000000.0,1368216000000.0,22500292000000.0,21705925000000.0,831497000000.0,22537422000000.0,848380000000.0,931181000000.0,0.0,137731347000000.0,102855419000000.0,-37130000000.0,-13682000000.0,-1543951000000.0,-13682000000.0,3575983000000.0,173319000000.0,-1144459000000.0,-9927000000.0,-28485000000.0,-6021000000.0,-1182871000000.0,-520669999999.0,-691462999999.0,-417360000000.0,-21471461000000.0,188670097000000.0,40048451000000.0,1387314000000.0,1358044000001.0,29270000001.0,31726699000000.0,163876918000000.0,5314927000000.0,21368000000.0,1604740000000.0,895000000.0,225909000000.0,5067650000000.0,5293559000000.0,170793000001.0,122848415000000.0,3608149000000.0,20021257000000.0,13502314000000.0,29551952000001.0,34862246000000.0,34875928000000.0,33507712000000.0,4132951000000.0,201256785999999.0,214254026000000.0,214254026000001.0,182918123000000.0,4895141000000.0,12997240000001.0,9376965000000.0,334724000000.0,ACB,3,2012
747,2012.0,4.0,-3.98,3779.11,1.7,130.59,1.67,82.09,58.08,29.44,274.88,64.58,51.94,1.03,-11115.31,11.41,-0.08,-1.23,87.35,22.15,-0.01,781.86,-100.0,-11.94,-100.0,-100.0,-21.61,-46.99,-37.01,-7.81,0.0,70.75,89.93,8.02,7.21,2.83,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,0.0,0.0,2890447000000.0,89862000000.0,-1303101000000.0,-60870000000.0,-2910160000000.0,101333566000000.0,102801799000000.0,1673230000000.0,24017510000000.0,20096357000000.0,4169259000000.0,24265616000000.0,973399000000.0,12338000000.0,0.0,124803328000000.0,102801799000000.0,-248106000000.0,-15534000000.0,-1468233000000.0,-15534000000.0,1855698000000.0,164506000000.0,-612408000000.0,-210977000000.0,19353000000.0,9099000000.0,-804032000000.0,-158558999999.0,-215385999999.0,-305248000000.0,-11649984000000.0,159183607000000.0,20201212000000.0,1473455000000.0,1438061000001.0,35394000001.0,12708530000000.0,154623921000000.0,4753521000000.0,23589000000.0,1594396000000.0,33884000000.0,225376000000.0,4504556000000.0,4729932000000.0,56827000001.0,125233595000000.0,5554977000000.0,13748800000000.0,7096310000000.0,16597906000001.0,21985995000000.0,22001529000000.0,20328299000000.0,3983373000000.0,164248085999999.0,177011778000000.0,177011778000001.0,159183607000000.0,4448912000000.0,12763692000001.0,9376965000000.0,316050000000.0,ACB,4,2012
748,2013.0,1.0,6.88,3826.51,1.85,58.59,1.85,79.18,60.91,33.84,117.9,67.31,51.44,0.79,-10207.13,7.21,0.17,2.39,88.27,-0.82,2.32,69.1,-51.15,-6.75,-63.33,-64.18,-23.57,-1.31,-33.76,1.83,0.0,76.92,90.48,8.12,7.35,2.7,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,0.0,0.0,1428289000000.0,-202015000000.0,-844465000000.0,-50123000000.0,-2951522000000.0,105467202000000.0,107139670000000.0,2036069000000.0,28132195000000.0,20299769000000.0,8130323000000.0,28430092000000.0,937382000000.0,981000000.0,0.0,124756349000000.0,107139670000000.0,-297897000000.0,-15271000000.0,-1672468000000.0,-15271000000.0,1414477000000.0,171276000000.0,-83960000000.0,49736000000.0,29885000000.0,-2753000000.0,-4339000000.0,307030000001.0,394895000001.0,596910000000.0,-886818000000.0,159170866000000.0,12689408000000.0,1677570000000.0,1643170000001.0,34400000001.0,12780725000000.0,155277954000000.0,4419482000000.0,14746000000.0,1231815000000.0,45376000000.0,221399000000.0,4183337000000.0,4404736000000.0,-87864999999.0,135305348000000.0,2091513000000.0,11176110000000.0,5806521000000.0,15732463000001.0,17601408000000.0,17616679000000.0,15580610000000.0,4460519000000.0,162986199999999.0,175909974000000.0,175909974000001.0,159170866000000.0,3978340000000.0,12923774000001.0,9376965000000.0,296040000000.0,ACB,1,2013
749,2013.0,2.0,9.06,3681.72,1.82,62.25,1.82,77.8,65.45,9.37,11.11,72.43,67.43,0.7,-12181.05,2.01,0.24,3.23,91.03,-6.8,6.42,-69.03,-48.93,-2.49,-46.82,-45.26,-48.29,2.76,-34.05,-7.15,0.0,84.12,90.37,8.15,7.37,2.53,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,0.0,6197221000000.0,1297687000000.0,-56928000000.0,-1001974000000.0,-53727000000.0,-2836059000000.0,108786829000000.0,110477427000000.0,1841069000000.0,27783829000000.0,20656071000000.0,7445564000000.0,28101635000000.0,1029276000000.0,3987000000.0,0.0,123329706000000.0,110477427000000.0,-317806000000.0,-13808000000.0,-1690598000000.0,-13808000000.0,1098401000000.0,196457000000.0,30294000000.0,236694000000.0,52722000000.0,-186000000.0,319710000000.0,409731000001.0,550738000001.0,607666000000.0,-7132452000000.0,152534996000000.0,3400000000000.0,1612510000000.0,1561841000001.0,50669000001.0,10659006000000.0,153649990000000.0,4190396000000.0,25071000000.0,1079082000000.0,14577000000.0,250184000000.0,3915141000000.0,4165325000000.0,-141006999999.0,141994173000000.0,2218649000000.0,7140823000000.0,2762881000000.0,8033907000001.0,12838471000000.0,12852279000000.0,11011210000000.0,4524683000000.0,156359058999999.0,168793839000000.0,168793839000001.0,152534996000000.0,2336124000000.0,12434780000001.0,9376965000000.0,296226000000.0,ACB,2,2013
750,2013.0,3.0,8.92,3793.11,1.8,60.78,1.8,78.14,65.09,13.34,283.95,72.51,65.06,0.81,-5231.43,2.06,0.24,3.18,91.06,-5.21,1.56,-70.01,-100.0,8.81,-100.0,-100.0,-25.93,12.94,-25.1,-1.43,0.0,83.3,89.76,8.89,7.98,2.57,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,0.0,3493197000000.0,1344318000000.0,-82197000000.0,-954914000000.0,-57312000000.0,-2666673000000.0,102699889000000.0,104457272000000.0,3091595000000.0,29492465000000.0,23978509000000.0,5798625000000.0,29777134000000.0,1144071000000.0,6795000000.0,0.0,114412731000000.0,104457272000000.0,-284669000000.0,-23187000000.0,-1757383000000.0,-23187000000.0,1101641000000.0,195749000000.0,10136000000.0,184598000000.0,-20410000000.0,11876000000.0,174324000000.0,400823000001.0,533932000001.0,616129000000.0,2000427000000.0,144051059000000.0,3300000000000.0,1710467000000.0,1619470000001.0,90997000001.0,9751539000000.0,146126651000000.0,4320792000000.0,212434000000.0,1188624000000.0,470000000.0,253061000000.0,3855297000000.0,4108358000000.0,-133108999999.0,133674054000000.0,1936786000000.0,7077005000000.0,2701543000000.0,10158982000001.0,9932272000000.0,9955459000000.0,6863864000000.0,4495586000000.0,147666496999999.0,160477468000000.0,160477468000001.0,144051059000000.0,3351282000000.0,12810971000001.0,9376965000000.0,324472000000.0,ACB,3,2013
751,2013.0,4.0,-9.0,3701.68,1.61,129.88,1.6,77.61,64.29,-44.83,244.11,71.74,95.52,0.59,-1816.05,2.1,-0.18,-2.32,90.92,2.37,4.27,-100.0,0.54,10.28,84.87,106.36,-44.37,25.79,-5.8,-2.05,0.0,82.83,89.6,8.37,7.5,2.18,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,0.0,1583146000000.0,5835116000000.0,1281536000000.0,-137583000000.0,-1333952000000.0,-65061000000.0,-2364406000000.0,105642038000000.0,107190021000000.0,1985143000000.0,33482828000000.0,26502417000000.0,7232001000000.0,33734418000000.0,1436444000000.0,150000000.0,0.0,114799684000000.0,107190021000000.0,-251590000000.0,-394145000000.0,-1547983000000.0,-394145000000.0,922976000000.0,206938000000.0,-34086000000.0,-74633000000.0,7335000000.0,22864000000.0,-101384000000.0,-293125999999.0,-444465999999.0,-306883000000.0,-114747000000.0,150987758000000.0,3500000000000.0,2552768000000.0,2279114000001.0,273654000001.0,10376172000000.0,151599424000000.0,3347785000000.0,-175512000000.0,886892000000.0,11759000000.0,271999000000.0,3251298000000.0,3523297000000.0,151340000001.0,138110836000000.0,3065322000000.0,7793776000000.0,2043490000000.0,9762450000001.0,7215518000000.0,7609663000000.0,5624520000000.0,3258160000000.0,154235537999999.0,166737706000000.0,166737706000001.0,149404612000000.0,1950840000000.0,12502168000001.0,9376965000000.0,363345000000.0,ACB,4,2013
752,2014.0,1.0,6.53,3778.53,1.52,66.07,1.51,74.03,61.66,34.86,227.23,68.01,51.18,0.67,-1754.43,2.08,0.15,1.98,90.37,12.64,-0.21,-15.7,-18.15,6.73,-18.57,-19.41,-14.36,17.07,-1.43,-1.25,0.0,83.29,90.67,8.12,7.36,2.2,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,9015000000.0,0.0,7133720000000.0,1372981000000.0,-170294000000.0,-951191000000.0,-56446000000.0,-2329110000000.0,105250187000000.0,106910379000000.0,2093000000000.0,38767898000000.0,29394741000000.0,9599608000000.0,38994349000000.0,2395869000000.0,11506000000.0,0.0,114624510000000.0,106910379000000.0,-226451000000.0,-447105000000.0,-1660192000000.0,-447105000000.0,928397000000.0,200516000000.0,51249000000.0,9680000000.0,105614000000.0,12971000000.0,166543000000.0,250018000001.0,318253000001.0,488547000000.0,-678712000000.0,157207814000000.0,3600000000000.0,2506809000000.0,2235857000001.0,270952000001.0,10918351000000.0,156696422000000.0,3656804000000.0,15756000000.0,1054976000000.0,4732000000.0,256962000000.0,3384086000000.0,3641048000000.0,-68234999999.0,144409345000000.0,3077563000000.0,9198469000000.0,2257901000000.0,9065687000001.0,7267026000000.0,7714131000000.0,5621131000000.0,3828079000000.0,160628786999999.0,173390522000000.0,173390522000001.0,157207814000000.0,3067060000000.0,12761735000001.0,9376965000000.0,361792000000.0,ACB,1,2014
753,2014.0,2.0,8.11,3633.58,1.41,50.95,1.41,75.25,62.47,49.77,201.62,68.43,39.39,0.85,541.53,1.86,0.18,2.58,90.94,-14.93,0.25,617.45,35.06,3.65,-21.1,-25.14,26.76,-39.3,5.04,-1.31,0.0,83.01,91.29,7.58,6.92,2.27,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,9015000000.0,0.0,7426043000000.0,973202000000.0,-408430000000.0,-852357000000.0,-63264000000.0,-2248411000000.0,108810216000000.0,110751759000000.0,2788000000000.0,38994956000000.0,28747455000000.0,10600809000000.0,39348264000000.0,2437773000000.0,9513000000.0,0.0,119634429000000.0,110751759000000.0,-353308000000.0,-431408000000.0,-1941543000000.0,-431408000000.0,937320000000.0,119243000000.0,42672000000.0,96702000000.0,-2210000000.0,37869000000.0,137164000000.0,323258000001.0,412286000001.0,820716000000.0,622018000000.0,161848883000000.0,3300000000000.0,2667352000000.0,2315499000001.0,351853000001.0,10356315000000.0,161234476000000.0,3839525000000.0,40754000000.0,1367853000000.0,10944000000.0,182507000000.0,3616264000000.0,3798771000000.0,-89027999999.0,147173237000000.0,2251783000000.0,11375646000000.0,2369171000000.0,8824716000001.0,8451262000000.0,8882670000000.0,6094670000000.0,3987633000000.0,165022481999999.0,177294676000000.0,177294676000001.0,161848883000000.0,4585271000000.0,12272194000001.0,9376965000000.0,344284000000.0,ACB,2,2014
754,2014.0,3.0,6.58,3703.22,1.59,68.11,1.59,75.35,63.09,20.1,161.17,69.33,62.0,0.61,735.73,1.67,0.15,2.13,91.55,-4.68,8.33,4.22,-30.84,12.35,-34.09,-36.23,-16.05,-5.95,11.78,-2.37,0.0,83.72,90.99,7.66,6.97,2.2,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,8745000000.0,0.0,7190199000000.0,1322171000000.0,-85669000000.0,-910257000000.0,-62474000000.0,-2579458000000.0,111268690000000.0,113163118000000.0,1878000000000.0,42857409000000.0,28104627000000.0,15087555000000.0,43192182000000.0,1641837000000.0,17298000000.0,0.0,119727691000000.0,113163118000000.0,-334773000000.0,-431408000000.0,-1894428000000.0,-431408000000.0,903163000000.0,184111000000.0,39873000000.0,74958000000.0,39558000000.0,-6117000000.0,154389000000.0,264194000001.0,340465000001.0,426134000000.0,2656333000000.0,163216871000000.0,3000000000000.0,2639078000000.0,2292957000001.0,346121000001.0,10241975000000.0,164224773000000.0,3854467000000.0,30581000000.0,997843000000.0,6165000000.0,246585000000.0,3577301000000.0,3823886000000.0,-76270999999.0,150182864000000.0,1304900000000.0,10034007000000.0,2365114000000.0,11367798000001.0,6133165000000.0,6564573000000.0,4686573000000.0,4015021000000.0,166873973999999.0,179381374000000.0,179381374000001.0,163216871000000.0,3214046000000.0,12507400000001.0,9376965000000.0,335219000000.0,ACB,3,2014
755,2014.0,4.0,2.99,3670.63,1.3,71.55,1.3,75.24,64.76,68.42,281.81,71.0,25.0,0.82,366.75,1.71,0.06,0.92,91.87,-13.8,8.52,127.42,-100.0,11.95,-100.0,-100.0,51.65,-7.91,7.72,-0.84,0.0,86.08,91.22,7.57,6.9,2.11,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,8654000000.0,0.0,6682063000000.0,1450741000000.0,-312896000000.0,-1149802000000.0,-68058000000.0,-2129687000000.0,114745251000000.0,116324055000000.0,1380900000000.0,39676852000000.0,16386318000000.0,23683261000000.0,40069579000000.0,1105122000000.0,14403000000.0,0.0,121587015000000.0,116324055000000.0,-392727000000.0,-703953000000.0,-1578804000000.0,-703953000000.0,886568000000.0,190570000000.0,49840000000.0,49307000000.0,-32589000000.0,4336000000.0,66558000000.0,114332000001.0,144397000001.0,457293000000.0,-1360956000000.0,163836826000000.0,3078000000000.0,2804555000000.0,2384923000001.0,419632000001.0,9955342000000.0,165014324000000.0,3752783000000.0,19507000000.0,1344961000000.0,670000000.0,258628000000.0,3474648000000.0,3733276000000.0,-30064999999.0,154613588000000.0,3357730000000.0,6145238000000.0,2496287000000.0,9641355000001.0,4559007000000.0,5262960000000.0,3882060000000.0,3820011000000.0,167212467999999.0,179609771000000.0,179609771000001.0,163836826000000.0,2901095000000.0,12397303000001.0,9376965000000.0,188155000000.0,ACB,4,2014
756,2015.0,1.0,7.64,3754.29,1.2,62.31,1.2,76.05,63.64,40.79,290.9,69.84,46.27,0.81,1437.91,1.64,0.15,2.24,91.83,5.45,11.5,45.32,24.19,8.53,12.28,12.89,31.72,-16.12,8.03,-0.64,0.0,83.68,91.12,7.43,6.77,2.02,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,8564000000.0,199681000000.0,7075971000000.0,1627269000000.0,-247475000000.0,-1003078000000.0,-54196000000.0,-2010084000000.0,117524968000000.0,119200874000000.0,500000000000.0,42217474000000.0,17069507000000.0,25644273000000.0,42713780000000.0,2451428000000.0,4919000000.0,0.0,123971531000000.0,119200874000000.0,-496306000000.0,-796746000000.0,-1675906000000.0,-796746000000.0,884425000000.0,168194000000.0,20837000000.0,-30117000000.0,37519000000.0,19038000000.0,28239000000.0,280714000001.0,359265000001.0,606740000000.0,2939051000000.0,170881994000000.0,3078000000000.0,2559810000000.0,2122640000001.0,437170000001.0,9769746000000.0,172002560000000.0,3642189000000.0,20127000000.0,1389588000000.0,4759000000.0,222390000000.0,3399672000000.0,3622062000000.0,-78550999999.0,156733708000000.0,5317249000000.0,10870605000000.0,2598743000000.0,12792950000001.0,3973911000000.0,4770657000000.0,4270657000000.0,3675187000000.0,174631370999999.0,187311237000000.0,187311237000001.0,170682313000000.0,2013688000000.0,12679866000001.0,9376965000000.0,172489000000.0,ACB,1,2015
757,2015.0,2.0,7.79,3654.39,1.2,61.19,1.2,79.03,67.73,39.59,281.02,74.07,47.13,0.78,1662.75,1.59,0.15,2.32,93.07,13.8,15.89,-40.37,-25.05,10.35,-10.32,-9.87,-0.04,41.48,6.88,0.57,0.0,85.71,91.44,7.12,6.51,1.97,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,8474000000.0,0.0,6634625000000.0,1787431000000.0,-243529000000.0,-969977000000.0,-73796000000.0,-2061092000000.0,126813608000000.0,128353351000000.0,0.0,39683473000000.0,21074621000000.0,19444891000000.0,40519512000000.0,991860000000.0,16045000000.0,0.0,133564936000000.0,128353351000000.0,-836039000000.0,-101916000000.0,-1539743000000.0,-101916000000.0,739460000000.0,168710000000.0,26289000000.0,-8252000000.0,-31667000000.0,62604000000.0,-13630000000.0,289891000001.0,371613000001.0,615142000000.0,1381413000000.0,173277281000000.0,3013000000000.0,2550047000000.0,2114412000001.0,435635000001.0,8672416000000.0,176363793000000.0,3735294000000.0,64335000000.0,1367361000000.0,74000000.0,242506000000.0,3428453000000.0,3670959000000.0,-81721999999.0,162408375000000.0,2279345000000.0,7855906000000.0,2631978000000.0,13620986000001.0,5109669000000.0,5211585000000.0,5211585000000.0,3721738000000.0,177153920999999.0,189496375000000.0,189496375000001.0,173277281000000.0,1977199000000.0,12342454000001.0,9376965000000.0,165599000000.0,ACB,2,2015
758,2015.0,3.0,6.77,3735.09,1.2,65.7,1.2,77.41,67.89,47.7,286.9,74.15,41.3,0.82,848.61,1.55,0.15,2.28,93.19,44.69,15.78,282.85,61.37,12.69,7.51,5.64,47.49,8.02,7.59,0.86,0.0,87.69,91.56,7.14,6.54,2.0,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,8384000000.0,0.0,6785977000000.0,1392464000000.0,-327986000000.0,-1317054000000.0,-71160000000.0,-2093895000000.0,129482253000000.0,131021258000000.0,1344919000000.0,34773494000000.0,27269561000000.0,8566082000000.0,35835643000000.0,444697000000.0,31061000000.0,0.0,139252941000000.0,131021258000000.0,-1062149000000.0,-176063000000.0,-1539005000000.0,-176063000000.0,733163000000.0,198868000000.0,8573000000.0,269790000000.0,3430000000.0,46175000000.0,281793000000.0,284033000001.0,359668000001.0,687654000000.0,-93376000000.0,176702718000000.0,3000000000000.0,2479978000000.0,2053163000001.0,426815000001.0,9021238000000.0,179855476000000.0,3910116000000.0,74473000000.0,1471720000000.0,6152000000.0,270028000000.0,3565615000000.0,3835643000000.0,-75634999999.0,169247540000000.0,4766892000000.0,4455178000000.0,3200128000000.0,13657706000001.0,8055620000000.0,8231683000000.0,6886764000000.0,4198061000000.0,180381872999999.0,192996908000000.0,192996908000001.0,176702718000000.0,1707733000000.0,12615035000001.0,9376965000000.0,171478000000.0,ACB,3,2015
759,2015.0,4.0,5.61,3786.17,1.14,71.68,1.12,76.63,66.53,22.65,305.06,74.29,60.78,0.87,869.43,1.53,0.09,1.38,94.12,-36.37,15.22,-79.08,-36.79,13.13,53.66,54.85,23.04,9.91,12.16,3.15,0.0,86.83,89.56,7.09,6.35,2.0,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,61921000000.0,5178981000000.0,6957124000000.0,1159768000000.0,-65465000000.0,-731574000000.0,-76611000000.0,-2033194000000.0,132490987000000.0,134031804000000.0,4350650000000.0,38611544000000.0,28821509000000.0,11827809000000.0,40649318000000.0,168057000000.0,47603000000.0,0.0,144354145000000.0,134031804000000.0,-2037774000000.0,-200141000000.0,-1540817000000.0,-200141000000.0,208219000000.0,209454000000.0,64925000000.0,-993182000000.0,-40577000000.0,114666000000.0,-968834000000.0,175684000001.0,223605000001.0,289070000000.0,-1290640000000.0,185606308000000.0,3075000000000.0,2479567000000.0,2054258000001.0,425309000001.0,9852119000000.0,189612143000000.0,4090693000000.0,116576000000.0,1654858000000.0,10500000000.0,286065000000.0,3688052000000.0,3974117000000.0,-47920999999.0,174918997000000.0,4608680000000.0,2433330000000.0,2806088000000.0,12190381000001.0,10122200000000.0,10322341000000.0,5971691000000.0,3132359000000.0,188669442999999.0,201456985000000.0,201456985000001.0,180427327000000.0,335541000000.0,12787542000001.0,9376965000000.0,161678000000.0,ACB,4,2015
760,2016.0,1.0,7.92,3879.68,1.15,63.32,1.14,79.66,68.72,37.49,313.81,74.74,49.83,0.79,244.96,1.61,0.15,2.4,95.24,7.17,21.0,-5.67,2.63,15.52,10.53,8.35,13.82,19.67,12.04,3.34,0.0,86.27,91.95,6.79,6.24,1.92,1.21,0.3,0.34010782,2378952989.0,0.04741458,0.3124776,3377435094.0,42758000000.0,515054000000.0,5546543000000.0,978066000000.0,-233447000000.0,-1075047000000.0,-67438000000.0,-2153526000000.0,142519799000000.0,144229343000000.0,3377512000000.0,38727097000000.0,32319629000000.0,8758234000000.0,41077863000000.0,458642000000.0,672000000.0,0.0,153789038000000.0,144229343000000.0,-2350766000000.0,-200141000000.0,-1709544000000.0,-200141000000.0,190304000000.0,201271000000.0,42564000000.0,-183604000000.0,-4005000000.0,59947000000.0,-145045000000.0,310276000001.0,389250000001.0,622697000000.0,829945000000.0,193498333000000.0,3380000000000.0,2480841000000.0,2052263000001.0,428578000001.0,8027258000000.0,199870957000000.0,4065070000000.0,61265000000.0,1581570000000.0,1000000.0,268709000000.0,3735096000000.0,4003805000000.0,-78973999999.0,181063369000000.0,5004056000000.0,8539910000000.0,3056874000000.0,13047035000001.0,9359554000000.0,9559695000000.0,6182183000000.0,3920026000000.0,196764471999999.0,209867855000000.0,209867855000001.0,192983279000000.0,1649984000000.0,13103383000001.0,9376965000000.0,176660000000.0,ACB,1,2016
